state,action,value
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'buy'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'buy'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'sell'), ('TrendFinder', 'buy'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",hold,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'buy'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'buy'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'sell'), ('TrendFinder', 'buy'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",avoid,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'sell'), ('TrendFinder', 'buy'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",buy,5.36999999999971
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'sell'), ('TrendFinder', 'buy'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",sell,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'sell'), ('TrendFinder', 'buy'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",hold,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'sell'), ('TrendFinder', 'buy'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",avoid,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'sell'), ('TrendFinder', 'buy'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",buy,-19.21999999999971
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'sell'), ('TrendFinder', 'buy'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",sell,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'sell'), ('TrendFinder', 'buy'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",hold,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'sell'), ('TrendFinder', 'buy'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",avoid,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'sell'), ('TrendFinder', 'buy'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",buy,5.180000000000291
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'sell'), ('TrendFinder', 'buy'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",sell,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'sell'), ('TrendFinder', 'buy'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",hold,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'sell'), ('TrendFinder', 'buy'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",avoid,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'buy'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'sell'), ('TrendFinder', 'buy'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",buy,12.830000000000291
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'buy'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'sell'), ('TrendFinder', 'buy'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",sell,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'buy'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'sell'), ('TrendFinder', 'buy'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",hold,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'buy'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'sell'), ('TrendFinder', 'buy'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",avoid,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'buy'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'sell'), ('TrendFinder', 'buy'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",buy,-17.66999999999971
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'buy'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'sell'), ('TrendFinder', 'buy'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",sell,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'buy'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'sell'), ('TrendFinder', 'buy'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",hold,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'buy'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'sell'), ('TrendFinder', 'buy'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",avoid,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'sell'), ('TrendFinder', 'buy'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",buy,-10.260000000000582
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'sell'), ('TrendFinder', 'buy'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",sell,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'sell'), ('TrendFinder', 'buy'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",hold,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'sell'), ('TrendFinder', 'buy'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",avoid,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'sell'), ('LiquidityMapper', 'buy'), ('MACDDivergence', 'buy'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'sell'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",buy,-6.380000000000291
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'sell'), ('LiquidityMapper', 'buy'), ('MACDDivergence', 'buy'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'sell'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",sell,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'sell'), ('LiquidityMapper', 'buy'), ('MACDDivergence', 'buy'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'sell'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",hold,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'sell'), ('LiquidityMapper', 'buy'), ('MACDDivergence', 'buy'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'sell'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",avoid,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'buy'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'sell'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'buy'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",buy,2.6199999999997092
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'buy'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'sell'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'buy'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",sell,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'buy'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'sell'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'buy'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",hold,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'buy'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'sell'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'buy'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",avoid,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'buy'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'sell'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",buy,24.46999999999971
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'buy'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'sell'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",sell,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'buy'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'sell'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",hold,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'buy'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'sell'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",avoid,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'sell'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'sell'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'sell'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",buy,29.910000000000583
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'sell'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'sell'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'sell'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",sell,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'sell'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'sell'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'sell'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",hold,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'sell'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'sell'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'sell'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",avoid,0.0
